	index	book.type	book.value	article.type	article.value	linkCount.datatype	linkCount.type	linkCount.value	gndId.type	gndId.value	publicationDate.datatype	publicationDate.type	publicationDate.value	bookLabel.xml:lang	bookLabel.type	bookLabel.value	authorLabel.xml:lang	authorLabel.type	authorLabel.value	languageLabel.xml:lang	languageLabel.type	languageLabel.value	last_section_surname	nach_bookLabel.value_Bestand_Göttingen	nach_bookLabel.value_Ort_Göttingen	nach_bookLabel.value_Medium_Göttingen	nach_bookLabel.value_URL_GUK	error_nach_title	nach_bookLabel.value_last_section_surname_Bestand_Göttingen	nach_bookLabel.value_last_section_surname_Ort_Göttingen	nach_bookLabel.value_last_section_surname_Medium_Göttingen	nach_bookLabel.value_last_section_surname_URL_GUK
1400	10	uri	http://www.wikidata.org/entity/Q6012095	uri	https://en.wikipedia.org/wiki/In_the_Eye_of_the_Sun:_Mexican_Fiestas	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1996-01-01T00:00:00Z	en	literal	In the Eye of the Sun: Mexican Fiestas	en	literal	Jean-Marie Gustave Le Clézio	en	literal	English	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit In the Eye of the Sun: Mexican Fiestas&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""In the Eye of the Sun: Mexican Fiestas"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1401	11	uri	http://www.wikidata.org/entity/Q7091271	uri	https://en.wikipedia.org/wiki/On_Reading_as_True_Travel	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	On reading as true travel	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit On reading as true travel&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""On reading as true travel"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1402	12	uri	http://www.wikidata.org/entity/Q7645226	uri	https://en.wikipedia.org/wiki/Sur_Lautr%C3%A9amont	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1987-10-01T00:00:00Z	en	literal	Sur Lautréamont	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	1	BBK-ROM	Aau	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Sur Lautréamont&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Sur Lautréamont"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1403	13	uri	http://www.wikidata.org/entity/Q7672962	uri	https://en.wikipedia.org/wiki/Tabataba_suivi_de_pawana	http://www.w3.org/2001/XMLSchema#integer	literal	1						en	literal	Tabataba suivi de pawana	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Tabataba suivi de pawana&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Tabataba suivi de pawana"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1404	14	uri	http://www.wikidata.org/entity/Q7884119	uri	https://en.wikipedia.org/wiki/Une_lettre_de_J._M._G._Le_Cl%C3%A9zio	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	2006-01-01T00:00:00Z	en	literal	Une lettre de J. M. G. Le Clézio	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Une lettre de J M G Le Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Une lettre de J M G Le Clézio"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1405	15	uri	http://www.wikidata.org/entity/Q7930272	uri	https://en.wikipedia.org/wiki/Villa_Aurore	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	1999-01-01T00:00:00Z	en	literal	Villa Aurore	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Villa Aurore&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Villa Aurore"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1406	16	uri	http://www.wikidata.org/entity/Q7942403	uri	https://en.wikipedia.org/wiki/Voyage_au_pays_des_arbres	http://www.w3.org/2001/XMLSchema#integer	literal	1			http://www.w3.org/2001/XMLSchema#dateTime	literal	2002-01-01T00:00:00Z	en	literal	Voyage au pays des arbres	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Voyage au pays des arbres&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Voyage au pays des arbres"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1407	17	uri	http://www.wikidata.org/entity/Q48726908	uri	https://en.wikipedia.org/wiki/Alma_(Le_Cl%C3%A9zio_novel)	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	2017-01-01T00:00:00Z	en	literal	Alma	en	literal	Jean-Marie Gustave Le Clézio				Clézio	1590	FMAG|BBK-FEM	Asu|Aax|Aau|Oau	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Alma&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Alma"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1408	18	uri	http://www.wikidata.org/entity/Q647159	uri	https://en.wikipedia.org/wiki/Le_Jour_o%C3%B9_Beaumont_fit_connaissance_avec_sa_douleur	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1964-01-01T00:00:00Z	en	literal	Le Jour où Beaumont fit connaissance avec sa douleur	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Le Jour où Beaumont fit connaissance avec sa douleur&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Le Jour où Beaumont fit connaissance avec sa douleur"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1409	19	uri	http://www.wikidata.org/entity/Q927619	uri	https://en.wikipedia.org/wiki/La_Quarantaine_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1995-01-01T00:00:00Z	en	literal	La Quarantaine	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	21	BBK-ROM|KTS|HG-FB|HG-MAG	Aar|Asr|Aau|Kaukz0|Afr	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit La Quarantaine&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		1	BBK-ROM	Aau	"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""La Quarantaine"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1410	20	uri	http://www.wikidata.org/entity/Q945588	uri	https://en.wikipedia.org/wiki/D%C3%A9sert_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1980-05-06T00:00:00Z	en	literal	Désert	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	226	7/042|BBK-ROM|ALS1|FMAG	AFu|OaBa|Aau|Afu|Oax	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Désert&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		3	BBK-ROM|TGMAG	Aan|Aau	"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Désert"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1411	21	uri	http://www.wikidata.org/entity/Q1098250	uri	https://en.wikipedia.org/wiki/Wandering_Star_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1992-01-01T00:00:00Z	en	literal	Wandering Star	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Wandering Star&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Wandering Star"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1412	22	uri	http://www.wikidata.org/entity/Q1098250	uri	https://en.wikipedia.org/wiki/Wandering_Star_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	1992-01-01T00:00:00Z	en	literal	Wandering Star	en	literal	Jean-Marie Gustave Le Clézio	en	literal	English	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Wandering Star&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Wandering Star"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1413	23	uri	http://www.wikidata.org/entity/Q1132358	uri	https://en.wikipedia.org/wiki/The_African_(essay)	http://www.w3.org/2001/XMLSchema#integer	literal	5						en	literal	The African	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	11529	7/052|FMAG|BBK-FEM	Aax|Aaa|Aau|Oau|Oax	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit The African&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""The African"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1414	24	uri	http://www.wikidata.org/entity/Q2024290	uri	https://en.wikipedia.org/wiki/Onitsha_(novel)	http://www.w3.org/2001/XMLSchema#integer	literal	4			http://www.w3.org/2001/XMLSchema#dateTime	literal	1991-01-01T00:00:00Z	en	literal	Onitsha	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	33	7/066|KTS	Asu|KFu|Oax	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Onitsha&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Onitsha"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1415	25	uri	http://www.wikidata.org/entity/Q2696218	uri	https://en.wikipedia.org/wiki/Le_Chercheur_d%27or	http://www.w3.org/2001/XMLSchema#integer	literal	4			http://www.w3.org/2001/XMLSchema#dateTime	literal	1985-01-01T00:00:00Z	en	literal	Le Chercheur d'or	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	3	BBK-ROM	Aau|Aaa	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Le Chercheur d'or&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		2	BBK-ROM	Aau|Aaa	"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Le Chercheur d'or"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1416	26	uri	http://www.wikidata.org/entity/Q2696218	uri	https://en.wikipedia.org/wiki/Le_Chercheur_d%27or	http://www.w3.org/2001/XMLSchema#integer	literal	4			http://www.w3.org/2001/XMLSchema#dateTime	literal	1985-01-01T00:00:00Z	en	literal	Le Chercheur d'or	en	literal	Jean-Marie Gustave Le Clézio	en	literal	English	Clézio	3	BBK-ROM	Aau|Aaa	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Le Chercheur d'or&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		2	BBK-ROM	Aau|Aaa	"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Le Chercheur d'or"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1417	27	uri	http://www.wikidata.org/entity/Q2799309	uri	https://en.wikipedia.org/wiki/Ritournelle_de_la_faim	http://www.w3.org/2001/XMLSchema#integer	literal	5			http://www.w3.org/2001/XMLSchema#dateTime	literal	2008-10-01T00:00:00Z	en	literal	Ritournelle de la faim	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Ritournelle de la faim&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Ritournelle de la faim"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1418	28	uri	http://www.wikidata.org/entity/Q2827971	uri	https://en.wikipedia.org/wiki/Ailleurs	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1995-01-01T00:00:00Z	en	literal	Ailleurs	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	138	BBK-ROM|ALS1|FMAG|LS1	Acu|Aau|Adv|Aauc	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Ailleurs&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Ailleurs"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1419	29	uri	http://www.wikidata.org/entity/Q2881061	uri	https://en.wikipedia.org/wiki/Ballaciner	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	2007-01-01T00:00:00Z	en	literal	Ballaciner	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Ballaciner&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Ballaciner"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1420	30	uri	http://www.wikidata.org/entity/Q3010789	uri	https://en.wikipedia.org/wiki/C%C5%93ur_br%C3%BBle_et_autres_romances	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	2000-01-01T00:00:00Z	en	literal	Cœur brûle et autres romances	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Cœur brûle et autres romances&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Cœur brûle et autres romances"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1421	31	uri	http://www.wikidata.org/entity/Q3027469	uri	https://en.wikipedia.org/wiki/Diego_et_Frida	http://www.w3.org/2001/XMLSchema#integer	literal	4			http://www.w3.org/2001/XMLSchema#dateTime	literal	1993-01-01T00:00:00Z	en	literal	Diego et Frida	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	3	BBK-FEM	Aau|Eau	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Diego et Frida&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Diego et Frida"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1422	32	uri	http://www.wikidata.org/entity/Q3066656	uri	https://en.wikipedia.org/wiki/Fant%C3%B4mes_dans_la_rue	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	2000-01-01T00:00:00Z	en	literal	Fantômes dans la rue	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Fantômes dans la rue&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Fantômes dans la rue"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1423	33	uri	http://www.wikidata.org/entity/Q3100826	uri	https://en.wikipedia.org/wiki/Gens_des_nuages	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1997-01-01T00:00:00Z	en	literal	Gens des nuages	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Gens des nuages&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Gens des nuages"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1424	34	uri	http://www.wikidata.org/entity/Q3128064	uri	https://en.wikipedia.org/wiki/Hasard_suivi_de_Angoli_Mala	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1999-01-01T00:00:00Z	en	literal	Hasard suivi de Angoli Mala	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Hasard suivi de Angoli Mala&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Hasard suivi de Angoli Mala"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1425	35	uri	http://www.wikidata.org/entity/Q3128905	uri	https://en.wikipedia.org/wiki/Ha%C3%AF	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1971-01-01T00:00:00Z	en	literal	Haï	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	2	7/042|HG-MAG	Abv|Aau	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit Haï&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""Haï"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1426	36	uri	http://www.wikidata.org/entity/Q3203422	uri	https://en.wikipedia.org/wiki/L%27Extase_mat%C3%A9rielle	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1967-01-01T00:00:00Z	en	literal	L'Extase matérielle	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	1		Aau	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit L'Extase matérielle&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		1		Aau	"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""L'Extase matérielle"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1427	37	uri	http://www.wikidata.org/entity/Q3204108	uri	https://en.wikipedia.org/wiki/L%27Inconnu_sur_la_Terre	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1978-01-01T00:00:00Z	en	literal	L'Inconnu sur la Terre	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	2		Aan|Eau	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit L'Inconnu sur la Terre&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		1		Aan	"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""L'Inconnu sur la Terre"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1428	38	uri	http://www.wikidata.org/entity/Q3208984	uri	https://en.wikipedia.org/wiki/La_fi%C3%A8vre	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1965-01-01T00:00:00Z	en	literal	La fièvre	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	815	TGMAG|BBK-ROM|BBM-MAG1|BBM|7/154	Aan|Aau|Eau|Aar	https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit La fièvre&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		2	BBK-ROM|TGMAG	Aau	"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""La fièvre"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
1429	39	uri	http://www.wikidata.org/entity/Q3209320	uri	https://en.wikipedia.org/wiki/La_F%C3%AAte_chant%C3%A9e_et_autres_essais_de_th%C3%A8me_am%C3%A9rindien	http://www.w3.org/2001/XMLSchema#integer	literal	2			http://www.w3.org/2001/XMLSchema#dateTime	literal	1997-10-23T00:00:00Z	en	literal	La Fête chantée et autres essais de thème amérindien	en	literal	Jean-Marie Gustave Le Clézio	en	literal	French	Clézio	0			https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=tit La Fête chantée et autres essais de thème amérindien&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB=		0			"https://opac.sub.uni-goettingen.de/DB=1/SET=2/TTL=1/CMD?ACT=SRCHA&IKT=1016&SRT=YOP&TRM=TIT""La Fête chantée et autres essais de thème amérindien"" and PER Clézio&MATCFILTER=N&MATCSET=N&NOSCAN=N&ADI_BIB="
